station id,station name,latitude,longitude,zipcode,burrough,city,county,state
3673,Dean St & Franklin Ave,40.67759207,-73.95563722,11238,Brooklyn,,Kings County,New York
3410,Dean St & Hoyt St,40.686444200000004,-73.98759104,11217,Brooklyn,,Kings County,New York
3332,Degraw St & Hoyt St,40.68199044,-73.99079025,11217,Brooklyn,,Kings County,New York
3329,Degraw St & Smith St,40.6829151,-73.99318208,11231,Brooklyn,,Kings County,New York
3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,11205,Brooklyn,,Kings County,New York
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,11201,Brooklyn,,Kings County,New York
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,11217,Brooklyn,,Kings County,New York
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,11205,Brooklyn,,Kings County,New York
3738,Delancey St & Eldridge St,40.719383,-73.991479,10002,Manhattan,New York,New York County,New York
3453,Devoe St & Lorimer St,40.71335226,-73.94910336,11211,Brooklyn,,Kings County,New York
3772,Devoe St & Morgan Ave,40.713811,-73.93515,11211,Brooklyn,,Kings County,New York
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,11105,Queens,,Queens County,New York
3714,Division Ave & Hooper St,40.70684203,-73.95443540000001,11211,Brooklyn,,Kings County,New York
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,11211,Brooklyn,,Kings County,New York
3786,Division St & Bowery,40.714193,-73.996732,10002,Manhattan,New York,New York County,New York
296,Division St & Bowery (old),40.71413089,-73.99704679999999,10002,Manhattan,New York,New York County,New York
3787,Dock 72 Way & Market St,40.69985,-73.97140999999999,11205,Brooklyn,,Kings County,New York
3420,Douglass St & 3 Ave,40.6802133,-73.98432695,11217,Brooklyn,,Kings County,New York
3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004,11217,Brooklyn,,Kings County,New York
3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,11222,Brooklyn,,Kings County,New York
3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,11211,Brooklyn,,Kings County,New York
3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,11222,Brooklyn,,Kings County,New York
276,Duane St & Greenwich St,40.71748752,-74.0104554,10013,Manhattan,New York,New York County,New York
390,Duffield St & Willoughby St,40.69221589,-73.9842844,11201,Brooklyn,,Kings County,New York
3337,Dwight St & Van Dyke St,40.67363551,-74.01195556,11231,Brooklyn,,Kings County,New York
280,E 10 St & 5 Ave,40.73331967,-73.99510132,10003,Manhattan,New York,New York County,New York
445,E 10 St & Avenue A,40.72740794,-73.98142006,10009,Manhattan,New York,New York County,New York
3351,E 102 St & 1 Ave,40.7869946,-73.94164802,10029,Manhattan,New York,New York County,New York
3363,E 102 St & Park Ave,40.7904828,-73.95033068,10029,Manhattan,New York,New York County,New York
3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,10029,Manhattan,New York,New York County,New York
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,10029,Manhattan,New York,New York County,New York
3424,E 106 St & Lexington Ave,40.791976,-73.945993,10029,Manhattan,New York,New York County,New York
3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003,10029,Manhattan,New York,New York County,New York
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,10029,Manhattan,New York,New York County,New York
326,E 11 St & 1 Ave,40.72953837,-73.98426726,10003,Manhattan,New York,New York County,New York
237,E 11 St & 2 Ave,40.73047309,-73.98672378,10003,Manhattan,New York,New York County,New York
3718,E 11 St & Avenue B,40.72746421,-73.97950418,10009,Manhattan,New York,New York County,New York
3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145,10029,Manhattan,New York,New York County,New York
3495,E 114 St & 1 Ave,40.79456629999999,-73.9362541,10029,Manhattan,New York,New York County,New York
3494,E 115 St & Lexington Ave,40.797911,-73.9423,10029,Manhattan,New York,New York County,New York
3500,E 115 St & Madison Ave,40.7989445,-73.944846,10029,Manhattan,New York,New York County,New York
3490,E 116 St & 2 Ave,40.796879,-73.93726099999999,10029,Manhattan,New York,New York County,New York
3491,E 118 St & 1 Ave,40.797470000000004,-73.93504,10035,Manhattan,New York,New York County,New York
3493,E 118 St & 3 Ave,40.799139000000004,-73.9389152,10035,Manhattan,New York,New York County,New York
3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507,10035,Manhattan,New York,New York County,New York
3492,E 118 St & Park Ave,40.8005385,-73.9419949,10035,Manhattan,New York,New York County,New York
483,E 12 St & 3 Ave,40.73223272,-73.98889957,10003,Manhattan,New York,New York County,New York
3788,E 12 St & 4 Av,40.732690000000005,-73.98974,10003,Manhattan,New York,New York County,New York
3736,E 12 St & Ave C,40.727243,-73.976831,10009,Manhattan,New York,New York County,New York
3504,E 123 St & Lexington Ave,40.802926299999996,-73.9379,10035,Manhattan,New York,New York County,New York
3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,10035,Manhattan,New York,New York County,New York
3711,E 13 St & Avenue A,40.72966729,-73.98067966,10009,Manhattan,New York,New York County,New York
297,E 15 St & 3 Ave,40.734232,-73.986923,10003,Manhattan,New York,New York County,New York
496,E 16 St & 5 Ave,40.73726186,-73.99238967,10003,Manhattan,New York,New York County,New York
3463,E 16 St & Irving Pl,40.73536706,-73.98797393,10003,Manhattan,New York,New York County,New York
497,E 17 St & Broadway,40.73704984,-73.99009296,10003,Manhattan,New York,New York County,New York
325,E 19 St & 3 Ave,40.73624527,-73.98473765,10003,Manhattan,New York,New York County,New York
403,E 2 St & 2 Ave,40.72502876,-73.99069656,10003,Manhattan,New York,New York County,New York
3656,E 2 St & Avenue A,40.72307749,-73.98583621,10009,Manhattan,New York,New York County,New York
301,E 2 St & Avenue B,40.72217444,-73.98368779,10009,Manhattan,New York,New York County,New York
150,E 2 St & Avenue C,40.720873600000004,-73.98085795,10009,Manhattan,New York,New York County,New York
461,E 20 St & 2 Ave,40.73587678,-73.98205027,10003,Manhattan,New York,New York County,New York
487,E 20 St & FDR Drive,40.73314259,-73.97573881,10009,Manhattan,New York,New York County,New York
503,E 20 St & Park Ave,40.73827428,-73.98751968,10003,Manhattan,New York,New York County,New York
545,E 23 St & 1 Ave,40.736502,-73.97809472,10010,Manhattan,New York,New York County,New York
491,E 24 St & Park Ave S,40.74096374,-73.98602213,10010,Manhattan,New York,New York County,New York
174,E 25 St & 1 Ave,40.7381765,-73.97738662,10010,Manhattan,New York,New York County,New York
507,E 25 St & 2 Ave,40.73912601,-73.97973776,10010,Manhattan,New York,New York County,New York
2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,10016,Manhattan,New York,New York County,New York
546,E 30 St & Park Ave S,40.74444921,-73.98303529,10016,Manhattan,New York,New York County,New York
476,E 31 St & 3 Ave,40.74394314,-73.97966069,10016,Manhattan,New York,New York County,New York
472,E 32 St & Park Ave,40.745712100000006,-73.98194829,10016,Manhattan,New York,New York County,New York
3687,E 33 St & 1 Ave,40.74322681,-73.97449784,10016,Manhattan,New York,New York County,New York
526,E 33 St & 5 Ave,40.74765947,-73.98490707,10016,Manhattan,New York,New York County,New York
518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,10016,Manhattan,New York,New York County,New York
167,E 39 St & 3 Ave,40.7489006,-73.97604882,10016,Manhattan,New York,New York County,New York
439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,10003,Manhattan,New York,New York County,New York
3235,E 41 St & Madison Ave,40.75216528,-73.97992194,10017,Manhattan,New York,New York County,New York
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,10017,Manhattan,New York,New York County,New York
3680,E 43 St & 5 Ave,40.75412081,-73.98025185,10175,Manhattan,New York,New York County,New York
440,E 45 St & 3 Ave,40.75255434,-73.97282625,10017,Manhattan,New York,New York County,New York
516,E 47 St & 1 Ave,40.75206862,-73.96784384,10017,Manhattan,New York,New York County,New York
164,E 47 St & 2 Ave,40.75323098,-73.97032517,10017,Manhattan,New York,New York County,New York
359,E 47 St & Park Ave,40.75510267,-73.97498696,10017,Manhattan,New York,New York County,New York
228,E 48 St & 3 Ave,40.7546011,-73.97187886,10017,Manhattan,New York,New York County,New York
3233,E 48 St & 5 Ave,40.75724568,-73.97805914,10017,Manhattan,New York,New York County,New York
393,E 5 St & Avenue C,40.72299208,-73.97995466,10009,Manhattan,New York,New York County,New York
454,E 51 St & 1 Ave,40.75455731,-73.96592976,10022,Manhattan,New York,New York County,New York
3815,E 51 St & 2 Ave,40.755293,-73.967641,10022,Manhattan,New York,New York County,New York
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,10022,Manhattan,New York,New York County,New York
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,10022,Manhattan,New York,New York County,New York
456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,10022,Manhattan,New York,New York County,New York
385,E 55 St & 2 Ave,40.75797322,-73.96603308,10022,Manhattan,New York,New York County,New York
464,E 56 St & 3 Ave,40.75934501,-73.96759673,10022,Manhattan,New York,New York County,New York
3814,E 56 St & Madison Ave,40.761573,-73.972628,10022,Manhattan,New York,New York County,New York
3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,10022,Manhattan,New York,New York County,New York
3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,10022,Manhattan,New York,New York County,New York
305,E 58 St & 3 Ave,40.76095756,-73.96724467,10022,Manhattan,New York,New York County,New York
3457,E 58 St & Madison Ave,40.76302594,-73.97209525,10022,Manhattan,New York,New York County,New York
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,10022,Manhattan,New York,New York County,New York
317,E 6 St & Avenue B,40.72453734,-73.98185424,10009,Manhattan,New York,New York County,New York
411,E 6 St & Avenue D,40.72228087,-73.97668709,10009,Manhattan,New York,New York County,New York
2022,E 60 St & York Ave,40.759107,-73.959223,10022,Manhattan,New York,New York County,New York
3898,E 63 St & 3 Ave,40.763954,-73.9646,10065,Manhattan,New York,New York County,New York
3376,E 65 St & 2 Ave,40.76471852,-73.9622207,10065,Manhattan,New York,New York County,New York
3355,E 66 St & Madison Ave,40.76800889,-73.96845281,10065,Manhattan,New York,New York County,New York
3231,E 67 St & Park Ave,40.767800799999996,-73.96592081,10065,Manhattan,New York,New York County,New York
3131,E 68 St & 3 Ave,40.7671284,-73.96224618,10065,Manhattan,New York,New York County,New York
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,10065,Manhattan,New York,New York County,New York
432,E 7 St & Avenue A,40.72621788,-73.98379855,10009,Manhattan,New York,New York County,New York
3139,E 72 St & Park Ave,40.77118288,-73.96409422,10021,Manhattan,New York,New York County,New York
3156,E 72 St & York Ave,40.76663814,-73.95348296,10021,Manhattan,New York,New York County,New York
3372,E 74 St & 1 Ave,40.7689738,-73.95482273,10021,Manhattan,New York,New York County,New York
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,10021,Manhattan,New York,New York County,New York
3378,E 76 St & Park Ave,40.773763,-73.96222088,10021,Manhattan,New York,New York County,New York
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,10075,Manhattan,New York,New York County,New York
3370,E 78 St & 2 Ave,40.7727966,-73.95577801,10075,Manhattan,New York,New York County,New York
3671,E 81 St & 2 Ave,40.77477945,-73.95427465,10028,Manhattan,New York,New York County,New York
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,10028,Manhattan,New York,New York County,New York
3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,10028,Manhattan,New York,New York County,New York
3151,E 81 St & York Ave,40.7728384,-73.94989233,10028,Manhattan,New York,New York County,New York
3369,E 82 St & East End Ave,40.7724607,-73.9468208,10028,Manhattan,New York,New York County,New York
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,10028,Manhattan,New York,New York County,New York
3145,E 84 St & Park Ave,40.77862688,-73.95772073,10028,Manhattan,New York,New York County,New York
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,10028,Manhattan,New York,New York County,New York
3150,E 85 St & York Ave,40.77536905,-73.94803392,10028,Manhattan,New York,New York County,New York
3288,E 88 St & 1 Ave,40.778301,-73.9488134,10128,Manhattan,New York,New York County,New York
3284,E 88 St & Park Ave,40.7814107,-73.95595908,10128,Manhattan,New York,New York County,New York
3286,E 89 St & 3 Ave,40.7806284,-73.9521667,10128,Manhattan,New York,New York County,New York
3290,E 89 St & York Ave,40.7779453,-73.94604100000001,10128,Manhattan,New York,New York County,New York
394,E 9 St & Avenue C,40.72521311,-73.97768752,10009,Manhattan,New York,New York County,New York
3305,E 91 St & 2 Ave,40.7811223,-73.94965589,10128,Manhattan,New York,New York County,New York
3294,E 91 St & Park Ave,40.7835016,-73.955327,10128,Manhattan,New York,New York County,New York
3296,E 93 St & 2 Ave,40.78245418,-73.94891962,10128,Manhattan,New York,New York County,New York
3325,E 95 St & 3 Ave,40.7849032,-73.950503,10128,Manhattan,New York,New York County,New York
3309,E 97 St & 3 Ave,40.7859201,-73.94860294,10029,Manhattan,New York,New York County,New York
3336,E 97 St & Madison Ave,40.787801,-73.953559,10029,Manhattan,New York,New York County,New York
3299,E 98 St & Park Ave,40.788129999999995,-73.95206,10029,Manhattan,New York,New York County,New York
3157,East End Ave & E 86 St,40.77518615,-73.94446054,10028,Manhattan,New York,New York County,New York
3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,11225,Brooklyn,,Kings County,New York
3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,11238,Brooklyn,,Kings County,New York
3828,Eldert St & Bushwick Ave,40.68652,-73.91320999999999,11207,Brooklyn,,Kings County,New York
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,11205,Brooklyn,,Kings County,New York
3857,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546,11222,Brooklyn,,Kings County,New York
3821,Evergreen Ave & Noll St,40.70106,-73.93318000000001,11206,Brooklyn,,Kings County,New York
3902,Fairview Ave & Linden St,40.70694,-73.90632,11385,Queens,,Queens County,New York
501,FDR Drive & E 35 St,40.744219,-73.97121214,10016,Manhattan,New York,New York County,New York
3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,11205,Brooklyn,,Kings County,New York
3887,Flushing Ave & Woodward Ave,40.71246,-73.91873000000001,11385,Queens,,Queens County,New York
3876,Forest Ave & Summerfield St,40.699220000000004,-73.89795,11385,Queens,,Queens County,New York
531,Forsyth St & Broome St,40.71893904,-73.99266288,10002,Manhattan,New York,New York County,New York
412,Forsyth St & Canal St,40.715815500000005,-73.99422366,10002,Manhattan,New York,New York County,New York
3599,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,11225,Brooklyn,,Kings County,New York
372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,11205,Brooklyn,,Kings County,New York
3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,11238,Brooklyn,,Kings County,New York
3117,Franklin St & Dupont St,40.735640000000004,-73.95866,11222,Brooklyn,,Kings County,New York
79,Franklin St & W Broadway,40.71911552,-74.00666661,10013,Manhattan,New York,New York County,New York
3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,10026,Manhattan,New York,New York County,New York
3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,10026,Manhattan,New York,New York County,New York
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,10026,Manhattan,New York,New York County,New York
3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,10027,Manhattan,New York,New York County,New York
418,Front St & Gold St,40.70224,-73.982578,11201,Brooklyn,,Kings County,New York
3804,Front St & Jay St,40.702461,-73.98684200000001,11201,Brooklyn,,Kings County,New York
351,Front St & Maiden Ln,40.70530954,-74.00612572,10038,Manhattan,New York,New York County,New York
2000,Front St & Washington St,40.70255088,-73.98940236,11201,Brooklyn,,Kings County,New York
3855,Frost St & Debevoise Ave,40.71882,-73.93948,11222,Brooklyn,,Kings County,New York
3727,Frost St & Meeker Ave,40.71766197,-73.94880027,11211,Brooklyn,,Kings County,New York
3440,Fulton St & Adams St,40.69241829,-73.98949474,11201,Brooklyn,,Kings County,New York
319,Fulton St & Broadway,40.711065999999995,-74.009447,10007,Manhattan,New York,New York County,New York
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,11238,Brooklyn,,Kings County,New York
3789,Fulton St & Irving Pl,40.68186,-73.95943199999999,11238,Brooklyn,,Kings County,New York
243,Fulton St & Rockwell Pl,40.68841,-73.979458,11217,Brooklyn,,Kings County,New York
3042,Fulton St & Utica Ave,40.6794268,-73.92989109999999,11233,Brooklyn,,Kings County,New York
3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,11238,Brooklyn,,Kings County,New York
316,Fulton St & William St,40.70955958,-74.00653609,10038,Manhattan,New York,New York County,New York
3686,Gansevoort St & Hudson St,40.739448200000005,-74.00507033,10014,Manhattan,New York,New York County,New York
3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,11215,Brooklyn,,Kings County,New York
3758,George St & Wilson Ave,40.702996999999996,-73.92997,11206,Brooklyn,,Kings County,New York
3086,Graham Ave & Conselyea St,40.715143,-73.944507,11211,Brooklyn,,Kings County,New York
3081,Graham Ave & Grand St,40.711863,-73.944024,11211,Brooklyn,,Kings County,New York
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,11222,Brooklyn,,Kings County,New York
3094,Graham Ave & Withers St,40.7169811,-73.94485918,11211,Brooklyn,,Kings County,New York
281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,10019,Manhattan,New York,New York County,New York
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,11217,Brooklyn,,Kings County,New York
3549,Grand Ave & Bergen St,40.678045000000004,-73.962408,11238,Brooklyn,,Kings County,New York
3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,10013,Manhattan,New York,New York County,New York
471,Grand St & Havemeyer St,40.71286844,-73.95698119,11211,Brooklyn,,Kings County,New York
229,Great Jones St,40.72743423,-73.99379025,10012,Manhattan,New York,New York County,New York
3819,Green St & McGuinness Blvd,40.733959999999996,-73.95204,11222,Brooklyn,,Kings County,New York
3781,Greene Av & Myrtle Av,40.698568,-73.918877,11237,Brooklyn,,Kings County,New York
3910,Greene Ave & Grandview Ave,40.709697,-73.90785600000001,11385,Queens,,Queens County,New York
3055,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,11216,Brooklyn,,Kings County,New York
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,11221,Brooklyn,,Kings County,New York
3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,11222,Brooklyn,,Kings County,New York
284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,10014,Manhattan,New York,New York County,New York
383,Greenwich Ave & Charles St,40.735238,-74.000271,10011,Manhattan,New York,New York County,New York
347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,10014,Manhattan,New York,New York County,New York
3890,Grove St & Broadway,40.69047,-73.923511,11221,Brooklyn,,Kings County,New York
3827,Halsey St & Broadway,40.68565,-73.91564,11233,Brooklyn,,Kings County,New York
3830,Halsey St & Evergreen Ave,40.68858,-73.91226999999999,11207,Brooklyn,,Kings County,New York
3047,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,11216,Brooklyn,,Kings County,New York
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,11216,Brooklyn,,Kings County,New York
3872,Hancock St & Wyckoff Ave,40.6972,-73.90674,11385,Queens,,Queens County,New York
3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,11217,Brooklyn,,Kings County,New York
3883,Harman St & Seneca Ave,40.70577,-73.91292,11385,Queens,,Queens County,New York
3853,Harrison Pl & Porter Ave,40.70686,-73.92851,11237,Brooklyn,,Kings County,New York
249,Harrison St & Hudson St,40.71870987,-74.0090009,10013,Manhattan,New York,New York County,New York
3779,Hart St & Wyckoff Ave,40.704876,-73.919911,11237,Brooklyn,,Kings County,New York
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,11201,Brooklyn,,Kings County,New York
3330,Henry St & Bay St,40.672505799999996,-74.00494695,11231,Brooklyn,,Kings County,New York
3315,Henry St & Degraw St,40.684751399999996,-73.99917254,11231,Brooklyn,,Kings County,New York
502,Henry St & Grand St,40.714211,-73.981095,10002,Manhattan,New York,New York County,New York
3790,Henry St & Middagh St,40.7003,-73.99158100000001,11201,Brooklyn,,Kings County,New York
3395,Henry St & W 9 St,40.6763744,-74.00324957,11231,Brooklyn,,Kings County,New York
406,Hicks St & Montague St,40.69512845,-73.99595065,11201,Brooklyn,,Kings County,New York
3082,Hope St & Union Ave,40.71167351,-73.95141312,11211,Brooklyn,,Kings County,New York
268,Howard St & Centre St,40.71910537,-73.99973337,10013,Manhattan,New York,New York County,New York
146,Hudson St & Reade St,40.71625008,-74.0091059,10013,Manhattan,New York,New York County,New York
3068,Humboldt St & Varet St,40.7031724,-73.940636,11206,Brooklyn,,Kings County,New York
3116,Huron St & Franklin St,40.732659999999996,-73.95826,11222,Brooklyn,,Kings County,New York
3115,India St & Manhattan Ave,40.73232194,-73.9550858,11222,Brooklyn,,Kings County,New York
3469,India St & West St,40.73181402,-73.95995021,11222,Brooklyn,,Kings County,New York
3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,11237,Brooklyn,,Kings County,New York
3834,Irving Ave & Halsey St,40.69467,-73.90663,11237,Brooklyn,,Kings County,New York
3845,Irving Ave & Harman St,40.70108,-73.9179,11237,Brooklyn,,Kings County,New York
3759,Irving Ave & Jefferson St,40.70538,-73.92535,11237,Brooklyn,,Kings County,New York
3891,Irving Ave & Palmetto St,40.698,-73.9127,11237,Brooklyn,,Kings County,New York
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,11101,Queens,,Queens County,New York
3456,Jackson St & Leonard St,40.71638032,-73.94821286,11211,Brooklyn,,Kings County,New York
392,Jay St & Tech Pl,40.695065,-73.987167,11201,Brooklyn,,Kings County,New York
3674,Jay St & York St,40.70140317,-73.9867267,11201,Brooklyn,,Kings County,New York
3903,Jefferson Ave & Evergreen Ave,40.689890000000005,-73.91458,11221,Brooklyn,,Kings County,New York
3850,Jefferson St & Cypress Ave,40.709070000000004,-73.92156999999999,11237,Brooklyn,,Kings County,New York
376,John St & William St,40.70862144,-74.00722156,10038,Manhattan,New York,New York County,New York
261,Johnson St & Gold St,40.69474881,-73.98362464,11201,Brooklyn,,Kings County,New York
3308,Kane St & Clinton St,40.686175799999994,-73.99645295,11231,Brooklyn,,Kings County,New York
